text,clean_text,sentimen,label
"Menteri Dalam Negeri Tito Karnavian mewakili pemerintah menyampaikan permintaan maaf jika terdapat kekurangan dalam penanganan bencana banjir dan longsor di Aceh. Dia mengatakan, kendala yang dihadapi dalam penanganan bencana sangat besar. Hal itu disampaikan Tito saat 235",menteri dalam negeri tito karnavian mewakili pemerintah menyampaikan permintaan maaf jika terdapat kekurangan dalam penanganan bencana banjir dan longsor di aceh dia mengatakan kendala yang dihadapi dalam penanganan bencana sangat besar hal itu disampaikan tito saat 235,Netral,1
"@abu_waras Dari 2 peristiwa besar, demo agustus-september, dan banjir sumatera, kita jadi tahu kapasitas koordinasi kepresidenan sangat jelek. Sangat jelas terlibat bahwa presiden butuh waktu berhari-hari dalam membuat kebijakan strategis. Bahkan dalam konteks banjir, lebih parah lagi. 1 2 12 328",dari 2 peristiwa besar demo agustus september dan banjir sumatera kita jadi tahu kapasitas koordinasi kepresidenan sangat jelek sangat jelas terlibat bahwa presiden butuh waktu berhari hari dalam membuat kebijakan strategis bahkan dalam konteks banjir lebih parah lagi 1 2 12 328,Negatif,0
"Hampir tiga minggu setelah banjir besar melanda Sumatera termasuk di Aceh Tamiang di Aceh, penduduk tiada pilihan lain selain mula mencari sisa kekuatan memulakan hidup baharu walaupun masih ""bergelumang"" dengan lumpur tebal dan diuji dengan kehilangan kediaman. Wartawan Bernama malaysiakini. Debu, lumpur tebal selubungi Aceh Tamiang, penduduk mula bangkit Aceh Tamiang, hampir tiga jam perjalanan dari Medan, kini tidak ubah seperti ""bandar lumpur"". 1 750",hampir tiga minggu setelah banjir besar melanda sumatera termasuk di aceh tamiang di aceh penduduk tiada pilihan lain selain mula mencari sisa kekuatan memulakan hidup baharu walaupun masih bergelumang dengan lumpur tebal dan diuji dengan kehilangan kediaman wartawan bernama malaysiakini debu lumpur tebal selubungi aceh tamiang penduduk mula bangkit aceh tamiang hampir tiga jam perjalanan dari medan kini tidak ubah seperti bandar lumpur 1 750,Negatif,0
"Masyarakat diminta tetap tenang dan saling memahami di tengah kelangkaan gas elpiji, baik subsidi maupun non subsidi, yang terjadi akibat banjir dan longsor di beberapa wilayah Aceh. Penyaluran Gas Elpiji di Aceh Besar Baru 57 Persen, Masyarakat Diminta Bijak - Serambinews. 100",masyarakat diminta tetap tenang dan saling memahami di tengah kelangkaan gas elpiji baik subsidi maupun non subsidi yang terjadi akibat banjir dan longsor di beberapa wilayah aceh penyaluran gas elpiji di aceh besar baru 57 persen masyarakat diminta bijak serambinews 100,Netral,1
"Menteri Koordinator Pembangunan Manusia dan Kebudayaan, Pratikno menyampaikan perkembangan terkini penanganan bencana banjir di sejumlah wilayah Sumatera. Ia menyebut, layanan dasar seperti listrik dan komunikasi mulai kembali pulih di sebagian besar daerah terdampak. Menurut 1 445",menteri koordinator pembangunan manusia dan kebudayaan pratikno menyampaikan perkembangan terkini penanganan bencana banjir di sejumlah wilayah sumatera ia menyebut layanan dasar seperti listrik dan komunikasi mulai kembali pulih di sebagian besar daerah terdampak menurut 1 445,Positif,2
Media Asing Soroti Penggunaan Gajah untuk Bersihkan Kayu Besar Bekas Banjir dan Longsor di Aceh Media Asing Soroti Penggunaan Gajah untuk Bersihkan Kayu Besar Bekas Banjir dan Longsor di Aceh Dari kompas.tv 1 733,media asing soroti penggunaan gajah untuk bersihkan kayu besar bekas banjir dan longsor di aceh media asing soroti penggunaan gajah untuk bersihkan kayu besar bekas banjir dan longsor di aceh dari kompas tv 1 733,Netral,1
"@chairmanGLC Egonya kesenggol, Kak. 'Kita Bangsa yang Besar' katanya, jadi tidak butuh bantuan dari luar negeri. Padahal sampai hari ini masih ada beberapa daerah yang masih sangat membutuhkan bantuan. Banyak korban yang selamat dari banjir, tapi gugur akibat penyakit/malnutrisi 2 286",egonya kesenggol kak kita bangsa yang besar katanya jadi tidak butuh bantuan dari luar negeri padahal sampai hari ini masih ada beberapa daerah yang masih sangat membutuhkan bantuan banyak korban yang selamat dari banjir tapi gugur akibat penyakit malnutrisi 2 286,Negatif,0
"Deretan Perusahaan Besar Salurkan Bantuan Rp5,1 Miliar untuk Korban Banjir Sumatera romisaputra. Deretan Perusahaan Besar Salurkan Bantuan Rp5,1 Miliar untuk Korban Banjir Sumatera - Romisaputra... Deretan Perusahaan Besar Salurkan Bantuan Rp5,1 Miliar untuk Korban Banjir Sumatera 1 11",deretan perusahaan besar salurkan bantuan rp5 1 miliar untuk korban banjir sumatera romisaputra deretan perusahaan besar salurkan bantuan rp5 1 miliar untuk korban banjir sumatera romisaputra deretan perusahaan besar salurkan bantuan rp5 1 miliar untuk korban banjir sumatera 1 11,Negatif,0
"Sudah 22 hari sejak banjir bandang besar melanda Kabupaten Bener Meriah, Aceh pada Rabu (26/11), dampak bencana masih dirasakan warga hingga kini. Sejumlah masyarakat dilaporkan masih berada dalam kondisi terisolir, sementara aktivitas di wilayah terdampak belum sepenuhnya pulih. 1 2 3 232",sudah 22 hari sejak banjir bandang besar melanda kabupaten benar meriah aceh pada rabu 26 11 dampak bencana masih dirasakan warga hingga kini sejumlah masyarakat dilaporkan masih berada dalam kondisi terisolir sementara aktivitas di wilayah terdampak belum sepenuhnya pulih 1 2 3 232,Positif,2
"Sudah 24 hari sejak banjir besar menghantam Kampung Kota Lintang. Namun bagi warga, waktu seakan berhenti di hari ketika air bercampur lumpur dan kayu gelondongan menyapu rumah mereka tanpa sisa. #ACEH 18",sudah 24 hari sejak banjir besar menghantam kampung kota lintang namun bagi warga waktu seakan berhenti di hari ketika air bercampur lumpur dan kayu gelondongan menyapu rumah mereka tanpa sisa aceh 18,Negatif,0
"@yalokena kalian kuat banget, yang minta bantuan pbb kerenn banget, emang semua harus diviralkan apalagi kalau daerah bukan pusat Indo sering terabaikan. Ini bakal kena penjara apa bagaimana penyebab banjir besar ini?? tapii siapa yang dipenjara?? apa ini bakal ditetapkan bencana alam?? 23",kalian kuat banget yang meminta bantuan pbb keren banget memang semua harus diviralkan apalagi kalau daerah bukan pusat indonesia sering terabaikan ini bakal kena penjara apa bagaimana penyebab banjir besar ini tapi siapa yang dipenjara apa ini bakal ditetapkan bencana alam 23,Negatif,0
"Kesian dgn rakyat indonesia yg terjejas dgn banjir besar baru baru ni. Jarang nak mengata psl pemimpin ni..tp ya allah tlglah yaa bapak2 sekalian. Rakyat sdg menderita, sakit, hilang tempat tinggal hilang keluarga juga pemimpin msh sombong. 1 3 117",kesian dengan rakyat indonesia yang terjejas dengan banjir besar baru baru nih jarang nak mengata psl pemimpin nih tapi ya allah tlglah ya bapak2 sekalian rakyat sedang menderita sakit hilang tempat tinggal hilang keluarga juga pemimpin masih sombong 1 3 117,Negatif,0
"@didiek_murdock Kerinci 2024 banjir besar juga, tapi beda dengan aceh, sumbar dan sumut. Kayu2 yang ikut. 1 80",kerinci 2024 banjir besar juga tapi beda dengan aceh sumbar dan sumut kayu2 yang ikut 1 80,Netral,1
"Pemerintah menyatakan jaringan listrik di sebagian besar kabupaten dan kota terdampak bencana banjir di Provinsi Aceh, Sumatera Utara, dan Sumatera Barat berangsur pulih. Meski demikian, di sejumlah wilayah terpencil masih terjadi gangguan sehingga pelayanan listrik dan 2 898",pemerintah menyatakan jaringan listrik di sebagian besar kabupaten dan kota terdampak bencana banjir di provinsi aceh sumatera utara dan sumatera barat berangsur pulih meski demikian di sejumlah wilayah terpencil masih terjadi gangguan sehingga pelayanan listrik dan 2 898,Positif,2
"#Banjir : Situasi di Aceh Tamiang, Wilayah Aceh, Indonesia setelah hampir tiga minggu setelah banjir besar melanda Sumatera. 1 124",banjir situasi di aceh tamiang wilayah aceh indonesia setelah hampir tiga minggu setelah banjir besar melanda sumatera 1 124,Netral,1
"Ya, 4 tahun lalu. Apakah Anda masih menunggu banjir besar berikutnya? Karena tidak segera bergerak menanam sukun sebagai pencegahnya. 5",ya 4 tahun lalu apakah anda masih menunggu banjir besar berikutnya karena tidak segera bergerak menanam sukun sebagai pencegahnya 5,Negatif,0
"Dulu waktu kecil kalo musim hujan yaudah gitu hujan aja, bahkan jd bahan seru seruan hujan hujanan. Tapi kenapa pas besar tiap hujan ada aja bencana. Hujan tuh kan sebenernya rezeki yah tapi akhir2 ini rasanya kaya bukan rezeki, lebih kaya hukuman. Tiap hujan banjir, bikin was2 33",dulu waktu kecil kalo musim hujan yaudah begitu hujan saja bahkan jadi bahan seru seruan hujan hujanan tapi kenapa pas besar tiap hujan ada saja bencana hujan tuh kan sebenarnya rezeki ya tapi akhir2 ini rasanya kayak bukan rezeki lebih kayak hukuman tiap hujan banjir bikin was2 33,Negatif,0
"Banjir besar yang melanda sejumlah wilayah membuat ribuan orang kehilangan rumah, mata pencaharian, dan rasa aman. Jalan terputus, listrik padam, logistik terbatas, sementara hujan masih terus turun. #ForYourInformation #BanjirAceh #KorbanBanjirAceh #FYI05 #CariBeritaditvOne 1 2 9",banjir besar yang melanda sejumlah wilayah membuat ribuan orang kehilangan rumah mata pencaharian dan rasa aman jalan terputus listrik padam logistik terbatas sementara hujan masih terus turun foryourinformation banjiraceh korbanbanjiraceh fyi05 cariberitaditvone 1 2 9,Negatif,0
"* Banjir Longsor Melanda Tapanuli Tengah* Insan BRILiaN, hari ini (25/11/2025) Kabupaten Tapanuli Tengah tengah dilanda bencana besar. Wilayah Pandan, Hutanabolon, Sigiring-giring, hingga Tukka terdampak banjir dan longsor. Ayo salurkan Donasi!! 2 54",banjir longsor melanda tapanuli tengah insan brilian hari ini 25 11 2025 kabupaten tapanuli tengah tengah dilanda bencana besar wilayah pandan hutanabolon sigiring giring hingga tukka terdampak banjir dan longsor ayo salurkan donasi 2 54,Negatif,0
@Kimberley_PS08 Ajaibnya sawit jadi tertuduh padahal yg merusak adalah tambang. Riau punya 4 juta hektare lahan sawitnya 10 kali lebih besar dari Aceh gak ada banjir bandang. Narasi sawit biang kerok adalah agenda barat. Yg ingin Indonesia tidak merdeka soal energi terbarukan..!! 2 3 135,ajaibnya sawit jadi tertuduh padahal yang merusak adalah tambang riau punya 4 juta hektare lahan sawitnya 10 kali lebih besar dari aceh enggak ada banjir bandang narasi sawit biang kerok adalah agenda barat yang ingin indonesia tidak merdeka soal energi terbarukan 2 3 135,Negatif,0
"@susipudjiastuti dan @prabowo Pesantren roboh banyak korban jiwa, pengelola nya aman + dapat sumbangan ratusan milyar Ribuan nyawa mlayang akibat banjir di sumatra, yg sebgain besar karna deforestasi, tapi blm ada yang ditetapin sbgai tersngka Nyuri burung, langsung jd tersangka Oh negriku 1 47",dan pesantren roboh banyak korban jiwa pengelola nya aman dapat sumbangan ratusan milyar ribuan nyawa mlayang akibat banjir di sumatra yang sebgain besar karena deforestasi tapi belum ada yang ditetapin sebagai tersngka nyuri burung langsung jadi tersangka oh negriku 1 47,Negatif,0
@cangpanjaaang Apalagi Anies satu2nya capres yg bisa nagalahin Prabs di level Provinsi! Semua Provinsi dimenangkan Prabs kecuali 2: Aceh dan Sumbar! 2 dari 3 Provinsi yg kena bencana banjir besar! Apalagi di X mulai disebar isu kl Aceh minta merdeka krn ga dijadiin Bencana Nasional. Cocok! 53,apalagi anies satu2nya capres yang bisa nagalahin prabs di level provinsi semua provinsi dimenangkan prabs kecuali 2 aceh dan sumbar 2 dari 3 provinsi yang kena bencana banjir besar apalagi di kali mulai disebar isu kalo aceh meminta merdeka karena enggak dijadikan bencana nasional cocok 53,Negatif,0
Akun komentar Mensos RI mengusulkan bantuan jaminan hidup Rp10.000 per orang per hari selama 3 bulan bagi korban banjir besar Aceh–Sumatra. Usulan ini akan disalurkan setelah warga menempati huntara atau huntap. Dari Aceh 1 1 28,akun komentar mensos ri mengusulkan bantuan jaminan hidup rp10 000 per orang per hari selama 3 bulan bagi korban banjir besar aceh sumatra usulan ini akan disalurkan setelah warga menempati huntara atau huntap dari aceh 1 1 28,Negatif,0
@indepenSumatera awal bencana besar tsunami Aceh akhirnya siap gencatan senjata dan mengakhiri konflik serta perjanjian Helsinski pun lahir. awal bencana besar Banjir bandang apakah Aceh kembali murka dan geram terhadap pemerintah indonesia serta tidak lagi menghiraukan perjanjian helsinski. 6 2 31,awal bencana besar tsunami aceh akhirnya siap gencatan senjata dan mengakhiri konflik serta perjanjian helsinski pun lahir awal bencana besar banjir bandang apakah aceh kembali murka dan geram terhadap pemerintah indonesia serta tidak lagi menghiraukan perjanjian helsinski 6 2 31,Negatif,0
"WASPADA AKSI SABOTASE ! Aksi pencurian trafo, kabel, dan komponen gardu listrik marak terjadi di wilayah Banda Aceh dan Aceh Besar di tengah upaya pemulihan kelistrikan pascabencana banjir bandang dan tanah longsor 20 41 72",waspada aksi sabotase aksi pencurian trafo kabel dan komponen gardu listrik marak terjadi di wilayah banda aceh dan aceh besar di tengah upaya pemulihan kelistrikan pascabencana banjir bandang dan tanah longsor 20 41 72,Netral,1
"@tham878 Kalau ini saya tidak setuju. Saat ini di Lumajang hampir 1 bulan korban Semeru hidup di penampungan, Minggu ini banjir besar juga terjadi di lombok, Bima NTB, Jember. Kenapa cuma Aceh harus di full support? 93",kalau ini saya tidak setuju saat ini di lumajang hampir 1 bulan korban semeru hidup di penampungan minggu ini banjir besar juga terjadi di lombok bima ntb jember kenapa cuma aceh harus di full support 93,Negatif,0
"Enam kelompok usaha besar bersatu menyalurkan bantuan senilai Rp 5,1 miliar bagi masyarakat terdampak banjir dan tanah longsor di Sumatera. Kolaborasi Dunia Usaha Salurkan Rp 5,1 Miliar untuk Korban Bencana Sumatera 27",enam kelompok usaha besar bersatu menyalurkan bantuan senilai rp 5 1 miliar bagi masyarakat terdampak banjir dan tanah longsor di sumatera kolaborasi dunia usaha salurkan rp 5 1 miliar untuk korban bencana sumatera 27,Negatif,0
Direktorat Tindak Pidana Tertentu Badan Reserse Kriminal Polri menyelidiki temuan kayu gelondongan yang diduga terbawa banjir bandang di wilayah Aceh Tamiang. Kayu-kayu berukuran besar itu berserakan di sekitar puing-puing bangunan yang tersapu banjir bandang. #infoPKU 2 266,direktorat tindak pidana tertentu badan reserse kriminal polri menyelidiki temuan kayu gelondongan yang diduga terbawa banjir bandang di wilayah aceh tamiang kayu kayu berukuran besar itu berserakan di sekitar puing puing bangunan yang tersapu banjir bandang infopku 2 266,Netral,1
Seorang bapak menggendong anaknya untuk menyelamatkan dari banjir. Ditengah langkahnya. Air bah lebih besar datang dan.. sang anak terlepas. Hingga saat ini sang anak tak ketemu. Bayangkan derita yang dia tanggung saat ini. Doaku untuknya dan korban lainnya. 11 19,seorang bapak menggendong anaknya untuk menyelamatkan dari banjir ditengah langkahnya air bah lebih besar datang dan sang anak terlepas hingga saat ini sang anak tak ketemu bayangkan derita yang dia tanggung saat ini doaku untuknya dan korban lainnya 11 19,Negatif,0
"""Kayu-kayu ini tidak mungkin muncul begitu saja, kerusakan hutan di hulu sungai berkontribusi besar terhadap banjir yang terus berulang dan merendam pemukiman warga."" ujarnya, Kamis (18/12/2025). #BanjirLandaAceh #IlegalLoging #AcehTimur aceh.tribunnews. Bupati Aceh Timur Temukan Tumpukan Kayu Diduga Hasil Ilegal Logging di Lokasi Banjir - Serambinew... 'Kayu-kayu ini tidak mungkin muncul begitu saja, kerusakan hutan di hulu sungai berkontribusi besar terhadap banjir yang terus berulang dan... 69",kayu kayu ini tidak mungkin muncul begitu saja kerusakan hutan di hulu sungai berkontribusi besar terhadap banjir yang terus berulang dan merendam pemukiman warga ujarnya kamis 18 12 2025 banjirlandaaceh ilegalloging acehtimur aceh tribunnews bupati aceh timur temukan tumpukan kayu diduga hasil ilegal logging di lokasi banjir serambinew kayu kayu ini tidak mungkin muncul begitu saja kerusakan hutan di hulu sungai berkontribusi besar terhadap banjir yang terus berulang dan 69,Negatif,0
"1. bencana banjir & longsor sdh menelan korban jiwa lebih seribu orang, kerugian harta benda triliunan rupiah, kesehatan, pendidikan & kegiatan ekonomi sangt terganggu baik di Aceh, SUMUT & Sumbar. Mengapa pemerintah tdk mau menyatakan musibah besar ini sbg bencana nasional? YH 1 1 365",1 bencana banjir longsor sudah menelan korban jiwa lebih seribu orang kerugian harta benda triliunan rupiah kesehatan pendidikan kegiatan ekonomi sangat terganggu baik di aceh sumut sumbar mengapa pemerintah tidak mau menyatakan musibah besar ini sebagai bencana nasional ya 1 1 365,Negatif,0
"Belajar dari Banjir Besar Sumatra, Jasindo Dorong Asuransi Wajib Bencana Belajar dari Banjir Besar Sumatra, Jasindo Dorong Asuransi Wajib Bencana 265",belajar dari banjir besar sumatra jasindo dorong asuransi wajib bencana belajar dari banjir besar sumatra jasindo dorong asuransi wajib bencana 265,Negatif,0
"Banjir bandang di Desa Geudeumbak, Kecamatan Langkahan, Aceh Utara, menyebabkan kerusakan berat pada hampir 95% rumah warga dan berdampak besar pada kelompok rentan. 1 1 2 280",banjir bandang di desa geudeumbak kecamatan langkahan aceh utara menyebabkan kerusakan berat pada hampir 95 rumah warga dan berdampak besar pada kelompok rentan 1 1 2 280,Negatif,0
"SEMAKIN LAMA MELIHAT KENYATAAN BANGSA YG KATANYA BESAR INI, MENANGANI BENCANA BANJIR DI SUMATERA, SEMAKIN BENCI LIAT STATEMEN DAN GAYA PARA PEJABAT. MEREKA2 ITU GAJINYA DI KASIH RAKYAT 18",semakin lama melihat kenyataan bangsa yang katanya besar ini menangani bencana banjir di sumatera semakin benci lihat statemen dan gaya para pejabat mereka-mereka itu gajinya di kasih rakyat 18,Netral,1
Banjir bandang disertai lautan kayu gelondongan menerjang Kabupaten Aceh Tamiang. Kayu-kayu besar yang terbawa arus deras tertahan di kompleks Pondok Pesantren Darul Mukhlisin dan menjadikan bangunan pesantren tersebut sebagai benteng alami yang melindungi permukiman warga di 3 572,banjir bandang disertai lautan kayu gelondongan menerjang kabupaten aceh tamiang kayu kayu besar yang terbawa arus deras tertahan di kompleks pondok pesantren darul mukhlisin dan menjadikan bangunan pesantren tersebut sebagai benteng alami yang melindungi permukiman warga di 3 572,Netral,1
Bencana alam yang ditetapkan sebagai bencana nasional: 1. Gempa bumi Flores tahun 1992 2. Tsunami Aceh tahun 2004 3. Pandemi Covid-19 tahun 2020 Kenapa banjir besar di 3 Provinsi di Sumatera tidak ditetapkan sebagai bencana nasional? Karena banjir ini tak sepenuhnya bencana 45 284 630,bencana alam yang ditetapkan sebagai bencana nasional 1 gempa bumi flores tahun 1992 2 tsunami aceh tahun 2004 3 pandemi covid 19 tahun 2020 kenapa banjir besar di 3 provinsi di sumatera tidak ditetapkan sebagai bencana nasional karena banjir ini tak sepenuhnya bencana 45 284 630,Negatif,0
"Di tengah bencana, kepedulian jadi penguat moral warga. Projo Peduli Bencana hadir membawa harapan, Setia Digaris Rakyat di bawah Budi Arie Setiadi Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera 38",di tengah bencana kepedulian jadi penguat moral warga projo peduli bencana hadir membawa harapan setia digaris rakyat di bawah budi arie setiadi projo ajak publik bersatu hadapi banjir besar di sumatera 38,Positif,2
Projo Peduli Bencana di bawah komando Budi Arie Setiadi buktikan komitmen Setia Digaris Rakyat dengan tidak hanya memberi pangan darurat tapi juga membantu proses rehabilitasi sosial ekonomi warga pasca banjir Sumatera Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera 23,projo peduli bencana di bawah komando budi arie setiadi buktikan komitmen setia digaris rakyat dengan tidak hanya memberi pangan darurat tapi juga membantu proses rehabilitasi sosial ekonomi warga pasca banjir sumatera projo ajak publik bersatu hadapi banjir besar di sumatera 23,Positif,2
Pemulihan Sumatera membutuhkan kebersamaan Projo Peduli Bencana Setia Digaris Rakyat mendukung pembangunan kembali infrastruktur vital dan rumah warga bersama pemerintah seperti ditegaskan Budi Arie Setiadi Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera 6,pemulihan sumatera membutuhkan kebersamaan projo peduli bencana setia digaris rakyat mendukung pembangunan kembali infrastruktur vital dan rumah warga bersama pemerintah seperti ditegaskan budi arie setiadi projo ajak publik bersatu hadapi banjir besar di sumatera 6,Positif,2
Akun parodi Relawan Projo Peduli Bencana yang dikordinir Budi Arie Setiadi bekerja tanpa henti dengan prinsip Setia Digaris Rakyat Mereka mendistribusikan ribuan paket bantuan dan membantu evakuasi warga terdampak banjir besar di Sumatera Alhamdulillah Projo: Solidaritas Nasional Kunci Mengatasi Banjir Sumatera 25,akun parodi relawan projo peduli bencana yang dikordinir budi arie setiadi bekerja tanpa henti dengan prinsip setia digaris rakyat mereka mendistribusikan ribuan paket bantuan dan membantu evakuasi warga terdampak banjir besar di sumatera alhamdulillah projo solidaritas nasional kunci mengatasi banjir sumatera 25,Positif,2
Projo Peduli Bencana menunjukkan Setia Digaris Rakyat lewat aksi kemanusiaan di Sumatera Budi Arie Setiadi mendorong gotong royong nasional untuk pemulihan bersama Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera 172,projo peduli bencana menunjukkan setia digaris rakyat lewat aksi kemanusiaan di sumatera budi arie setiadi mendorong gotong royong nasional untuk pemulihan bersama projo ajak publik bersatu hadapi banjir besar di sumatera 172,Positif,2
Projo Peduli Bencana terus bergerak untuk Sumatera Budi Arie Setiadi memimpin Setia Digaris Rakyat menyalurkan harapan bagi korban banjir Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera 8,projo peduli bencana terus bergerak untuk sumatera budi arie setiadi memimpin setia digaris rakyat menyalurkan harapan bagi korban banjir projo ajak publik bersatu hadapi banjir besar di sumatera 8,Negatif,0
Projo Peduli Bencana turun bersama rakyat Setia Digaris Rakyat jadi pegangan Budi Arie Setiadi mengajak semua komponen bangsa bersatu bantu korban banjir Sumatera dan dukung Presiden Prabowo bangun kembali masa depan Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera 11,projo peduli bencana turun bersama rakyat setia digaris rakyat jadi pegangan budi arie setiadi mengajak semua komponen bangsa bersatu bantu korban banjir sumatera dan dukung presiden prabowo bangun kembali masa depan projo ajak publik bersatu hadapi banjir besar di sumatera 11,Negatif,0
Di lapangan Projo Peduli Bencana Setia Digaris Rakyat bergerak serentak dipandu Budi Arie Setiadi menghadirkan makanan air bersih serta kebutuhan dasar bagi korban banjir menguatkan harapan di tengah duka Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera 9,di lapangan projo peduli bencana setia digaris rakyat bergerak serentak dipandu budi arie setiadi menghadirkan makanan air bersih serta kebutuhan dasar bagi korban banjir menguatkan harapan di tengah duka projo ajak publik bersatu hadapi banjir besar di sumatera 9,Negatif,0
Akun parodi Projo Peduli Bencana Setia Digaris Rakyat Budi Arie Setiadi mengajak bangsa bangkit bersama pasca bencana Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera 5,akun parodi projo peduli bencana setia digaris rakyat budi arie setiadi mengajak bangsa bangkit bersama pasca bencana projo ajak publik bersatu hadapi banjir besar di sumatera 5,Positif,2
"Saat warga terdampak, kehadiran jadi hal utama. Projo Peduli Bencana konsisten Setia Digaris Rakyat dengan arahan Budi Arie Setiadi Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera 10",saat warga terdampak kehadiran jadi hal utama projo peduli bencana konsisten setia digaris rakyat dengan arahan budi arie setiadi projo ajak publik bersatu hadapi banjir besar di sumatera 10,Positif,2
Akun parodi Di lapangan warga butuh lebih dari simpati Projo Peduli Bencana hadir memberi solusi Setia Digaris Rakyat bukan wacana tetapi aksi yang konsisten Budi Arie Setiadi Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera 8,akun parodi di lapangan warga butuh lebih dari simpati projo peduli bencana hadir memberi solusi setia digaris rakyat bukan wacana tetapi aksi yang konsisten budi arie setiadi projo ajak publik bersatu hadapi banjir besar di sumatera 8,Positif,2
Projo Peduli Bencana berdiri bersama rakyat Sumatera membantu kebutuhan dasar dan mendukung pembangunan kembali rumah warga di bawah arahan Budi Arie Setiadi Setia Digaris Rakyat Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera 3,projo peduli bencana berdiri bersama rakyat sumatera membantu kebutuhan dasar dan mendukung pembangunan kembali rumah warga di bawah arahan budi arie setiadi setia digaris rakyat projo ajak publik bersatu hadapi banjir besar di sumatera 3,Positif,2
ditengah duka banjir sumatera Projo Peduli Bencana tetap Setia Digaris Rakyat mendampingi warga sesuai visi Budi Arie Setiadi dalam solidaritas sosial Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera 4,ditengah duka banjir sumatera projo peduli bencana tetap setia digaris rakyat mendampingi warga sesuai visi budi arie setiadi dalam solidaritas sosial projo ajak publik bersatu hadapi banjir besar di sumatera 4,Positif,2
Budi Arie Setiadi menggerakkan Projo Peduli Bencana Setia Digaris Rakyat diwujudkan lewat solidaritas nasional bantuan untuk korban banjir Sumatera dan dukungan penuh pada Presiden Prabowo membangun kembali kehidupan warga Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera 14,budi arie setiadi menggerakkan projo peduli bencana setia digaris rakyat diwujudkan lewat solidaritas nasional bantuan untuk korban banjir sumatera dan dukungan penuh pada presiden prabowo membangun kembali kehidupan warga projo ajak publik bersatu hadapi banjir besar di sumatera 14,Negatif,0
Ketulusan hadir lewat Projo Peduli Bencana bersama Budi Arie Setiadi yang selalu Setia Digaris Rakyat Bantuan nyata mengalir untuk Sumatera Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera 15,ketulusan hadir lewat projo peduli bencana bersama budi arie setiadi yang selalu setia digaris rakyat bantuan nyata mengalir untuk sumatera projo ajak publik bersatu hadapi banjir besar di sumatera 15,Positif,2
Projo Peduli Bencana di bawah arahan Budi Arie Setiadi terus Setia Digaris Rakyat Bantuan pangan dan air bersih jadi bukti kepedulian Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera 19,projo peduli bencana di bawah arahan budi arie setiadi terus setia digaris rakyat bantuan pangan dan air bersih jadi bukti kepedulian projo ajak publik bersatu hadapi banjir besar di sumatera 19,Positif,2
Komitmen Projo Peduli Bencana di bawah Budi Arie Setiadi menyalakan Setia Digaris Rakyat untuk solidaritas nasional membantu banjir Sumatera dengan makanan sandang pangan air bersih serta menyatu mendukung pemerintah memulihkan perumahan warga terdampak Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera 12,komitmen projo peduli bencana di bawah budi arie setiadi menyalakan setia digaris rakyat untuk solidaritas nasional membantu banjir sumatera dengan makanan sandang pangan air bersih serta menyatu mendukung pemerintah memulihkan perumahan warga terdampak projo ajak publik bersatu hadapi banjir besar di sumatera 12,Positif,2
Akun komentar Dengan semangat Setia Digaris Rakyat Projo Peduli Bencana di bawah Budi Arie Setiadi hadir membantu dan menguatkan korban banjir Sumatera Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera 7,akun komentar dengan semangat setia digaris rakyat projo peduli bencana di bawah budi arie setiadi hadir membantu dan menguatkan korban banjir sumatera projo ajak publik bersatu hadapi banjir besar di sumatera 7,Negatif,0
Di saat bencana datang Projo Peduli Bencana tidak mundur Setia Digaris Rakyat bersama Budi Arie Setiadi bantuan pangan sandang air bersih disalurkan serta dukungan pada Presiden Prabowo bangun kembali Sumatera Projo Ajak Publik Bersatu Hadapi Banjir Besar di Sumatera 16,di saat bencana datang projo peduli bencana tidak mundur setia digaris rakyat bersama budi arie setiadi bantuan pangan sandang air bersih disalurkan serta dukungan pada presiden prabowo bangun kembali sumatera projo ajak publik bersatu hadapi banjir besar di sumatera 16,Positif,2
