text,clean_text,created_at,keyword,processed_text,sentimen,label,emoticon,has_truncation,has_mention,has_hashtag,has_url,has_unicode,has_engagement,has_html,llm_completed_text,llm_status,regex_text,processed_text_v2,text_bert,clean_text_lstm
Ayo guys pantengin terus BNPB Update Live buat bencana banjir dan longsor yang terjadi youtube. BNPB Indonesia The Indonesia National Disaster Management Authority 16,ayo guys pantengin terus bnpb update live buat bencana banjir dan longsor yang terjadi youtube com bnpb indonesia the indonesia national disaster management authority,2025-12-08,banjir terus,ayo guys pantengin terus bnpb update live buat bencana banjir longsor jadi youtube com bnpb indonesia the indonesia national disaster management authority,positif,2,,False,False,False,False,False,False,False,Ayo guys pantengin terus BNPB Update Live buat bencana banjir dan longsor yang terjadi youtube. BNPB Indonesia The Indonesia National Disaster Management Authority 16,unchanged,Ayo guys pantengin terus BNPB Update Live buat bencana banjir dan longsor yang terjadi youtube. BNPB Indonesia The Indonesia National Disaster Management Authority,Ayo guys pantengin terus BNPB Update Live buat bencana banjir dan longsor yang terjadi youtube. BNPB Indonesia The Indonesia National Disaster Management Authority,ayo guys pantengin terus bnpb update live buat bencana banjir dan longsor yang terjadi youtube. bnpb indonesia the indonesia national disaster management authority,ayo guys pantengin terus bnpb update live buat bencana banjir longsor terjadi youtube bnpb indonesia the indonesia national disaster management authority
"Pantau terus BNPB Update Live setiap jam 17.00 untuk tau perkembangan bencana banjir di 3 provinsi youtube. Konferensi Pers Update Penanganan Bencana Banjir Longsor Di Aceh,... Halo #SahabatTangguh!#BNPBTangguh#BudayaSadarBencana 13",pantau terus bnpb update live setiap jam untuk tau perkembangan bencana banjir di provinsi youtube com konferensi pers update penanganan bencana banjir longsor di aceh halo sahabattangguh bnpbtangguhbudayasadarbencana,2025-12-08,banjir terus,pantau terus bnpb update live jam tau kembang bencana banjir provinsi youtube com konferensi pers update tangan bencana banjir longsor aceh halo sahabattangguh bnpbtangguhbudayasadarbencana,netral,1,,False,False,True,False,False,False,False,"Pantau terus BNPB Update Live setiap jam 17.00 untuk tau perkembangan bencana banjir di 3 provinsi youtube. Konferensi Pers Update Penanganan Bencana Banjir Longsor Di Aceh,... Halo #SahabatTangguh!#BNPBTangguh#BudayaSadarBencana 13",unchanged,"Pantau terus BNPB Update Live setiap jam 17.00 untuk tau perkembangan bencana banjir di 3 provinsi youtube. Konferensi Pers Update Penanganan Bencana Banjir Longsor Di Aceh,... Halo SahabatTangguh!BNPBTangguhBudayaSadarBencana","Pantau terus BNPB Update Live setiap jam 17.00 untuk tau perkembangan bencana banjir di 3 provinsi youtube. Konferensi Pers Update Penanganan Bencana Banjir Longsor Di Aceh,... Halo SahabatTangguh!BNPBTangguhBudayaSadarBencana","pantau terus bnpb update live setiap jam 17.00 untuk tau perkembangan bencana banjir di 3 provinsi youtube. konferensi pers update penanganan bencana banjir longsor di aceh,... halo sahabattangguh!bnpbtangguhbudayasadarbencana",pantau terus bnpb update live jam tau perkembangan bencana banjir provinsi youtube konferensi pers update penanganan bencana banjir longsor aceh halo sahabattangguh bnpbtangguhbudayasadarbencana
"Desember udah mulai, hujan terus nih, hati-hati banjir ya",desember udah mulai hujan terus nih hati hati banjir ya,2025-12-08,banjir terus,desember udah mulai hujan terus hati hati banjir,negatif,0,,False,False,False,False,False,False,False,"Desember udah mulai, hujan terus nih, hati-hati banjir ya",unchanged,"Desember udah mulai, hujan terus nih, hati-hati banjir ya","Desember sudah mulai, hujan terus nih, hati-hati banjir ya","desember sudah mulai, hujan terus nih, hati-hati banjir ya",desember mulai hujan terus nih hati hati banjir
"Update terkini dari BNPB terkait banjir dan longsor di Aceh, Sumatera Utara, dan Sumatera Barat terus dilakukan. Upaya penyelamatan, evakuasi, dan pemulihan di lapangan menjadi prioritas utama. BNPB Update Live setiap jam wib youtube. BNPB Indonesia The Indonesia National Disaster Management Authority 27",update terkini dari bnpb terkait banjir dan longsor di aceh sumatera utara dan sumatera barat terus dilakukan upaya penyelamatan evakuasi dan pemulihan di lapangan menjadi prioritas utama bnpb update live setiap jam wib youtube com bnpb indonesia the indonesia national disaster management authority,2025-12-08,banjir terus,update kini bnpb kait banjir longsor aceh sumatera utara sumatera barat terus laku upaya selamat evakuasi pulih lapang jadi prioritas utama bnpb update live jam wib youtube com bnpb indonesia the indonesia national disaster management authority,positif,2,,False,False,False,False,False,False,False,"Update terkini dari BNPB terkait banjir dan longsor di Aceh, Sumatera Utara, dan Sumatera Barat terus dilakukan. Upaya penyelamatan, evakuasi, dan pemulihan di lapangan menjadi prioritas utama. BNPB Update Live setiap jam wib youtube. BNPB Indonesia The Indonesia National Disaster Management Authority 27",unchanged,"Update terkini dari BNPB terkait banjir dan longsor di Aceh, Sumatera Utara, dan Sumatera Barat terus dilakukan. Upaya penyelamatan, evakuasi, dan pemulihan di lapangan menjadi prioritas utama. BNPB Update Live setiap jam wib youtube. BNPB Indonesia The Indonesia National Disaster Management Authority","Update terkini dari BNPB terkait banjir dan longsor di Aceh, Sumatera Utara, dan Sumatera Barat terus dilakukan. Upaya penyelamatan, evakuasi, dan pemulihan di lapangan menjadi prioritas utama. BNPB Update Live setiap jam wib youtube. BNPB Indonesia The Indonesia National Disaster Management Authority","update terkini dari bnpb terkait banjir dan longsor di aceh, sumatera utara, dan sumatera barat terus dilakukan. upaya penyelamatan, evakuasi, dan pemulihan di lapangan menjadi prioritas utama. bnpb update live setiap jam wib youtube. bnpb indonesia the indonesia national disaster management authority",update terkini bnpb terkait banjir longsor aceh sumatera utara sumatera barat terus dilakukan upaya penyelamatan evakuasi pemulihan lapangan menjadi prioritas utama bnpb update live jam wib youtube bnpb indonesia the indonesia national disaster management authority
"Update terkini dari BNPB mengenai kondisi bencana banjir dan longsor di Aceh, Sumatera Utara, dan Sumatera Barat terus diperbarui. Upaya penyelamatan warga dan pemulihan wilayah terdampak menjadi prioritas utama. BNPB Update Live setiap jam wib youtube. BNPB Indonesia The Indonesia National Disaster Management Authority 29",update terkini dari bnpb mengenai kondisi bencana banjir dan longsor di aceh sumatera utara dan sumatera barat terus diperbarui upaya penyelamatan warga dan pemulihan wilayah terdampak menjadi prioritas utama bnpb update live setiap jam wib youtube com bnpb indonesia the indonesia national disaster management authority,2025-12-08,banjir terus,update kini bnpb kena kondisi bencana banjir longsor aceh sumatera utara sumatera barat terus baru upaya selamat warga pulih wilayah dampak jadi prioritas utama bnpb update live jam wib youtube com bnpb indonesia the indonesia national disaster management authority,positif,2,,False,False,False,False,False,False,False,"Update terkini dari BNPB mengenai kondisi bencana banjir dan longsor di Aceh, Sumatera Utara, dan Sumatera Barat terus diperbarui. Upaya penyelamatan warga dan pemulihan wilayah terdampak menjadi prioritas utama. BNPB Update Live setiap jam wib youtube. BNPB Indonesia The Indonesia National Disaster Management Authority 29",unchanged,"Update terkini dari BNPB mengenai kondisi bencana banjir dan longsor di Aceh, Sumatera Utara, dan Sumatera Barat terus diperbarui. Upaya penyelamatan warga dan pemulihan wilayah terdampak menjadi prioritas utama. BNPB Update Live setiap jam wib youtube. BNPB Indonesia The Indonesia National Disaster Management Authority","Update terkini dari BNPB mengenai kondisi bencana banjir dan longsor di Aceh, Sumatera Utara, dan Sumatera Barat terus diperbarui. Upaya penyelamatan warga dan pemulihan wilayah terdampak menjadi prioritas utama. BNPB Update Live setiap jam wib youtube. BNPB Indonesia The Indonesia National Disaster Management Authority","update terkini dari bnpb mengenai kondisi bencana banjir dan longsor di aceh, sumatera utara, dan sumatera barat terus diperbarui. upaya penyelamatan warga dan pemulihan wilayah terdampak menjadi prioritas utama. bnpb update live setiap jam wib youtube. bnpb indonesia the indonesia national disaster management authority",update terkini bnpb mengenai kondisi bencana banjir longsor aceh sumatera utara sumatera barat terus diperbarui upaya penyelamatan warga pemulihan wilayah terdampak menjadi prioritas utama bnpb update live jam wib youtube bnpb indonesia the indonesia national disaster management authority
"Pantengin terus BNPB Update Live utk informasi lebih lanjut penanganan banjir longsor di 3 Provinsi (Aceh, Sumut dan Sumbar) jam 17.00 WIB youtube. BNPB Indonesia The Indonesia National Disaster Management Authority 17",pantengin terus bnpb update live utk informasi lebih lanjut penanganan banjir longsor di provinsi aceh sumut dan sumbar jam wib youtube com bnpb indonesia the indonesia national disaster management authority,2025-12-08,banjir terus,pantengin terus bnpb update live utk informasi lebih lanjut tangan banjir longsor provinsi aceh sumut sumbar jam wib youtube com bnpb indonesia the indonesia national disaster management authority,netral,1,,False,False,False,False,False,False,False,"Pantengin terus BNPB Update Live utk informasi lebih lanjut penanganan banjir longsor di 3 Provinsi (Aceh, Sumut dan Sumbar) jam 17.00 WIB youtube. BNPB Indonesia The Indonesia National Disaster Management Authority 17",unchanged,"Pantengin terus BNPB Update Live utk informasi lebih lanjut penanganan banjir longsor di 3 Provinsi (Aceh, Sumut dan Sumbar) jam 17.00 WIB youtube. BNPB Indonesia The Indonesia National Disaster Management Authority","Pantengin terus BNPB Update Live untuk informasi lebih lanjut penanganan banjir longsor di 3 Provinsi (Aceh, Sumut dan Sumbar) jam 17.00 WIB youtube. BNPB Indonesia The Indonesia National Disaster Management Authority","pantengin terus bnpb update live untuk informasi lebih lanjut penanganan banjir longsor di 3 provinsi aceh, sumut dan sumbar jam 17.00 wib youtube. bnpb indonesia the indonesia national disaster management authority",pantengin terus bnpb update live informasi lebih lanjut penanganan banjir longsor provinsi aceh sumut sumbar jam wib youtube bnpb indonesia the indonesia national disaster management authority
Akun parodi kemarin habis ngobrol ttg banjir di sumatra terus diceritain bapak gw ternyata kalo mau jadi supplier mbg harus setoran ke pihak lain (isilop dll) 200juta (ini ilegal ygy) pantesan susah banget minta pemerintah buat potong anggaran mbg buat banjir di sumatra 1 68,akun parodi kemarin habis ngobrol ttg banjir di sumatra terus diceritain bapak gw ternyata kalo mau jadi supplier mbg harus setoran ke pihak lain isilop dll juta ini ilegal ygy pantesan susah banget minta pemerintah buat potong anggaran mbg buat banjir di sumatra,2025-12-08,banjir terus,akun parodi kemarin habis ngobrol ttg banjir sumatra terus diceritain bapak gw nyata kalo mau jadi supplier mbg setor pihak isilop juta ilegal ygy pantesan susah banget minta perintah buat potong anggar mbg buat banjir sumatra,negatif,0,,False,False,False,False,False,True,False,Akun parodi kemarin habis ngobrol ttg banjir di sumatra terus diceritain bapak gw ternyata kalo mau jadi supplier mbg harus setoran ke pihak lain (isilop dll) 200juta (ini ilegal ygy) pantesan susah banget minta pemerintah buat potong anggaran mbg buat banjir di sumatra 1 68,unchanged,Akun parodi kemarin habis ngobrol ttg banjir di sumatra terus diceritain bapak gw ternyata kalo mau jadi supplier mbg harus setoran ke pihak lain (isilop dll) (ini ilegal ygy) pantesan susah banget minta pemerintah buat potong anggaran mbg buat banjir di sumatra,Akun parodi kemarin habis mengobrol tentang banjir di sumatra terus diceritain bapak saya ternyata kalo mau jadi supplier mbak harus setoran ke pihak lain (isilop dll) (ini ilegal ygy) pantesan susah banget meminta pemerintah buat potong anggaran mbak buat banjir di sumatra,akun parodi kemarin habis mengobrol tentang banjir di sumatra terus diceritain bapak saya ternyata kalo mau jadi supplier mbak harus setoran ke pihak lain isilop dll ini ilegal ygy pantesan susah banget meminta pemerintah buat potong anggaran mbak buat banjir di sumatra,akun parodi kemarin habis mengobrol banjir sumatra terus diceritain bapak ternyata kalo mau jadi supplier mbak setoran pihak isilop ilegal ygy pantesan susah banget meminta pemerintah buat potong anggaran mbak buat banjir sumatra
"@YoppiOktavianus dan @KangSemproel Banjir bandung tu banjir tahunan & terjadinya saat KDM sudah berangkat ke sumatra..skala bencananya jauh lebih kecil dari bencana disumatra, heran banget saat orang lagi bantu bencana besar yg lain malah nyinyirin terus, liat dong sisi kemanusiannya jangan kaitkan sama politik 74",membalas dan banjir bandung tu banjir tahunan terjadinya saat kdm sudah berangkat ke sumatra skala bencananya jauh lebih kecil dari bencana disumatra heran banget saat orang lagi bantu bencana besar yg lain malah nyinyirin terus liat dong sisi kemanusiannya jangan kaitkan sama politik,2025-12-08,banjir terus,balas banjir bandung tu banjir tahun jadi kdm berangkat sumatra skala bencana jauh lebih kecil bencana disumatra heran banget orang bantu bencana besar malah nyinyirin terus liat dong sisi kemanusiannya jangan kait sama politik,netral,1,,False,True,False,False,False,False,False,"@YoppiOktavianus dan @KangSemproel Banjir bandung tu banjir tahunan & terjadinya saat KDM sudah berangkat ke sumatra..skala bencananya jauh lebih kecil dari bencana disumatra, heran banget saat orang lagi bantu bencana besar yg lain malah nyinyirin terus, liat dong sisi kemanusiannya jangan kaitkan sama politik 74",unchanged,"dan Banjir bandung tu banjir tahunan & terjadinya saat KDM sudah berangkat ke sumatra..skala bencananya jauh lebih kecil dari bencana disumatra, heran banget saat orang lagi bantu bencana besar yg lain malah nyinyirin terus, liat dong sisi kemanusiannya jangan kaitkan sama politik","dan Banjir bandung itu banjir tahunan & terjadinya saat KDM sudah berangkat ke sumatra..skala bencananya jauh lebih kecil dari bencana disumatra, heran banget saat orang lagi bantu bencana besar yang lain malah nyinyir terus, lihat dong sisi kemanusiannya jangan kaitkan sama politik","dan banjir bandung itu banjir tahunan terjadinya saat kdm sudah berangkat ke sumatra..skala bencananya jauh lebih kecil dari bencana disumatra, heran banget saat orang lagi bantu bencana besar yang lain malah nyinyir terus, lihat dong sisi kemanusiannya jangan kaitkan sama politik",banjir bandung banjir tahunan terjadinya kdm berangkat sumatra skala bencananya jauh lebih kecil bencana disumatra heran banget orang bantu bencana besar malah nyinyir terus lihat dong sisi kemanusiannya jangan kaitkan sama politik
"Data Jumlah korban banjir dan longsor di Sumatra utara, sumatra barat hingga Aceh terus bertambah. Data Badan Nasional Penanggulangan Bencana, BNPB menunjukan jumlah korban meninggal dunia akibat banjir dan longsor telah mencapai 961 jiwa, sampai Senin 8 Desember 2025 jam 3 sore. 69",data jumlah korban banjir dan longsor di sumatra utara sumatra barat hingga aceh terus bertambah data badan nasional penanggulangan bencana bnpb menunjukan jumlah korban meninggal dunia akibat banjir dan longsor telah mencapai jiwa sampai senin desember jam sore,2025-12-08,banjir terus,data jumlah korban banjir longsor sumatra utara sumatra barat hingga aceh terus tambah data badan nasional tanggulang bencana bnpb tunjuk jumlah korban tinggal dunia akibat banjir longsor capai jiwa senin desember jam sore,negatif,0,,False,False,False,False,False,False,False,"Data Jumlah korban banjir dan longsor di Sumatra utara, sumatra barat hingga Aceh terus bertambah. Data Badan Nasional Penanggulangan Bencana, BNPB menunjukan jumlah korban meninggal dunia akibat banjir dan longsor telah mencapai 961 jiwa, sampai Senin 8 Desember 2025 jam 3 sore. 69",unchanged,"Data Jumlah korban banjir dan longsor di Sumatra utara, sumatra barat hingga Aceh terus bertambah. Data Badan Nasional Penanggulangan Bencana, BNPB menunjukan jumlah korban meninggal dunia akibat banjir dan longsor telah mencapai 961 jiwa, sampai Senin 8 Desember 2025 jam 3 sore.","Data Jumlah korban banjir dan longsor di Sumatra utara, sumatra barat hingga Aceh terus bertambah. Data Badan Nasional Penanggulangan Bencana, BNPB menunjukan jumlah korban meninggal dunia akibat banjir dan longsor telah mencapai 961 jiwa, sampai Senin 8 Desember 2025 jam 3 sore.","data jumlah korban banjir dan longsor di sumatra utara, sumatra barat hingga aceh terus bertambah. data badan nasional penanggulangan bencana, bnpb menunjukan jumlah korban meninggal dunia akibat banjir dan longsor telah mencapai 961 jiwa, sampai senin 8 desember 2025 jam 3 sore.",data jumlah korban banjir longsor sumatra utara sumatra barat hingga aceh terus bertambah data badan nasional penanggulangan bencana bnpb menunjukan jumlah korban meninggal dunia akibat banjir longsor mencapai jiwa senin desember jam sore
"@akyuu99 bgt! beneran mayat tuh banyak yg belum dievakuasi, air minum jg mereka minum air banjir sedih bgtt sumpah nangis terus kalo liat berita 1 54",membalas bgt beneran mayat tuh banyak yg belum dievakuasi air minum jg mereka minum air banjir sedih bgtt sumpah nangis terus kalo liat berita,2025-12-08,banjir terus,balas bgt beneran mayat tuh banyak evakuasi air minum jg minum air banjir sedih bgtt sumpah nang terus kalo liat berita,negatif,0,,False,True,False,False,False,False,False,"@akyuu99 bgt! beneran mayat tuh banyak yg belum dievakuasi, air minum jg mereka minum air banjir sedih bgtt sumpah nangis terus kalo liat berita 1 54",unchanged,"bgt! beneran mayat tuh banyak yg belum dievakuasi, air minum jg mereka minum air banjir sedih bgtt sumpah nangis terus kalo liat berita","banget! benaran mayat tuh banyak yang belum dievakuasi, air minum juga mereka minum air banjir sedih banget sumpah menangis terus kalo lihat berita","banget! benaran mayat tuh banyak yang belum dievakuasi, air minum juga mereka minum air banjir sedih banget sumpah menangis terus kalo lihat berita",banget benaran mayat tuh banyak belum dievakuasi air minum minum air banjir sedih banget sumpah menangis terus kalo lihat berita
@Beritasatu BNPB memastikan seluruh daerah terdampak banjir bandang dan longsor di Aceh serta Sumatera sudah menerima logistik. Kepala BNPB Suharyanto menegaskan distribusi terus dipantau karena sebagian wilayah hanya bisa dijangkau melalui udara. 1 2 190,membalas bnpb memastikan seluruh daerah terdampak banjir bandang dan longsor di aceh serta sumatera sudah menerima logistik kepala bnpb suharyanto menegaskan distribusi terus dipantau karena sebagian wilayah hanya bisa dijangkau melalui udara,2025-12-08,banjir terus,balas bnpb pasti seluruh daerah dampak banjir bandang longsor aceh sumatera terima logistik kepala bnpb suharyanto tegas distribusi terus pantau bagi wilayah jangkau lalu udara,positif,2,,False,True,False,False,False,False,False,@Beritasatu BNPB memastikan seluruh daerah terdampak banjir bandang dan longsor di Aceh serta Sumatera sudah menerima logistik. Kepala BNPB Suharyanto menegaskan distribusi terus dipantau karena sebagian wilayah hanya bisa dijangkau melalui udara. 1 2 190,unchanged,BNPB memastikan seluruh daerah terdampak banjir bandang dan longsor di Aceh serta Sumatera sudah menerima logistik. Kepala BNPB Suharyanto menegaskan distribusi terus dipantau karena sebagian wilayah hanya bisa dijangkau melalui udara.,BNPB memastikan seluruh daerah terdampak banjir bandang dan longsor di Aceh serta Sumatera sudah menerima logistik. Kepala BNPB Suharyanto menegaskan distribusi terus dipantau karena sebagian wilayah hanya bisa dijangkau melalui udara.,bnpb memastikan seluruh daerah terdampak banjir bandang dan longsor di aceh serta sumatera sudah menerima logistik. kepala bnpb suharyanto menegaskan distribusi terus dipantau karena sebagian wilayah hanya bisa dijangkau melalui udara.,bnpb memastikan seluruh daerah terdampak banjir bandang longsor aceh sumatera menerima logistik kepala bnpb suharyanto menegaskan distribusi terus dipantau sebagian wilayah dijangkau melalui udara
"Td di kelas aku cerita bnyk sekolah yg hancur abis banjir & pd gabisa sekolah Ada anak yg nyeletuk, ""Enak banget"" Kujawab ""Iya enaknya cuma gk sekolah aja, tapi rumahnya hilang, teman dan keluarganya ada yg belum ditemukan, terus entah kapan lg bisa sekolah"" Langsung diem :( 1 1 9",td di kelas aku cerita bnyk sekolah yg hancur abis banjir pd gabisa sekolah ada anak yg nyeletuk enak banget kujawab iya enaknya cuma gk sekolah aja tapi rumahnya hilang teman dan keluarganya ada yg belum ditemukan terus entah kapan lg bisa sekolah langsung diem,2025-12-08,banjir terus,td kelas aku cerita bnyk sekolah hancur abis banjir pd gabisa sekolah anak nyeletuk enak banget jawab iya enak cuma gk sekolah rumah hilang teman keluarga temu terus entah kapan lg sekolah langsung diem,negatif,0,,False,False,False,False,False,False,False,"Td di kelas aku cerita bnyk sekolah yg hancur abis banjir & pd gabisa sekolah Ada anak yg nyeletuk, ""Enak banget"" Kujawab ""Iya enaknya cuma gk sekolah aja, tapi rumahnya hilang, teman dan keluarganya ada yg belum ditemukan, terus entah kapan lg bisa sekolah"" Langsung diem :( 1 1 9",unchanged,"Td di kelas aku cerita bnyk sekolah yg hancur abis banjir & pd gabisa sekolah Ada anak yg nyeletuk, ""Enak banget"" Kujawab ""Iya enaknya cuma gk sekolah aja, tapi rumahnya hilang, teman dan keluarganya ada yg belum ditemukan, terus entah kapan lg bisa sekolah"" Langsung diem :(","Tadi di kelas aku cerita banyak sekolah yang hancur habis banjir & pada enggak bisa sekolah Ada anak yang nyeletuk, ""Enak banget"" Kujawab ""Iya enaknya cuma tidak sekolah saja, tapi rumahnya hilang, teman dan keluarganya ada yang belum ditemukan, terus entah kapan lagi bisa sekolah"" Langsung diam :(","tadi di kelas aku cerita banyak sekolah yang hancur habis banjir pada enggak bisa sekolah ada anak yang nyeletuk, enak banget kujawab iya enaknya cuma tidak sekolah saja, tapi rumahnya hilang, teman dan keluarganya ada yang belum ditemukan, terus entah kapan lagi bisa sekolah langsung diam",tadi kelas aku cerita banyak sekolah hancur habis banjir enggak sekolah anak nyeletuk enak banget kujawab iya enaknya cuma tidak sekolah rumahnya hilang teman keluarganya belum ditemukan terus entah kapan sekolah langsung diam
"Sebanyak 961 orang meninggal dunia akibat banjir dan longsor yang melanda berbagai wilayah di Sumatera, berdasarkan data terbaru BNPB per Senin (8/12/2025). Dampaknya terus meluas, ribuan rumah rusak, akses jalan terputus, dan banyak warga masih membutuhkan bantuan. 1 982",sebanyak orang meninggal dunia akibat banjir dan longsor yang melanda berbagai wilayah di sumatera berdasarkan data terbaru bnpb per senin dampaknya terus meluas ribuan rumah rusak akses jalan terputus dan banyak warga masih membutuhkan bantuan tampilkan lebih banyak,2025-12-08,banjir terus,banyak orang tinggal dunia akibat banjir longsor landa bagai wilayah sumatera dasar data baru bnpb per senin dampak terus luas ribu rumah rusak akses jalan putus banyak warga butuh bantu tampil lebih banyak,negatif,0,,False,False,False,False,False,False,False,"Sebanyak 961 orang meninggal dunia akibat banjir dan longsor yang melanda berbagai wilayah di Sumatera, berdasarkan data terbaru BNPB per Senin (8/12/2025). Dampaknya terus meluas, ribuan rumah rusak, akses jalan terputus, dan banyak warga masih membutuhkan bantuan. 1 982",unchanged,"Sebanyak 961 orang meninggal dunia akibat banjir dan longsor yang melanda berbagai wilayah di Sumatera, berdasarkan data terbaru BNPB per Senin (8/12/2025). Dampaknya terus meluas, ribuan rumah rusak, akses jalan terputus, dan banyak warga masih membutuhkan bantuan.","Sebanyak 961 orang meninggal dunia akibat banjir dan longsor yang melanda berbagai wilayah di Sumatera, berdasarkan data terbaru BNPB per Senin (8/12/2025). Dampaknya terus meluas, ribuan rumah rusak, akses jalan terputus, dan banyak warga masih membutuhkan bantuan.","sebanyak 961 orang meninggal dunia akibat banjir dan longsor yang melanda berbagai wilayah di sumatera, berdasarkan data terbaru bnpb per senin 8 12 2025 . dampaknya terus meluas, ribuan rumah rusak, akses jalan terputus, dan banyak warga masih membutuhkan bantuan.",sebanyak orang meninggal dunia akibat banjir longsor melanda berbagai wilayah sumatera berdasarkan data terbaru bnpb per senin dampaknya terus meluas ribuan rumah rusak akses jalan terputus banyak warga membutuhkan bantuan
"Gubernur Banten Andra Soni menerima donasi Rp112,4 juta dari Bank Banten sebagai dukungan bagi korban banjir di Pulau Sumatera. Penyerahan berlangsung di KP3B Kota Serang. Dana ini akan disalurkan melalui BPBD Provinsi Banten ke wilayah terdampak. “Kita masih terus berproses 1 112",gubernur banten andra soni menerima donasi rp juta dari bank banten sebagai dukungan bagi korban banjir di pulau sumatera penyerahan berlangsung di kp b kota serang dana ini akan disalurkan melalui bpbd provinsi banten ke wilayah terdampak kita masih terus berproses tampilkan lebih banyak,2025-12-08,banjir terus,gubernur banten andra soni terima donasi rp juta bank banten dukung korban banjir pulau sumatera serah langsung kp b kota serang dana salur lalu bpbd provinsi banten wilayah dampak terus proses tampil lebih banyak,negatif,0,,False,False,False,False,False,True,False,"Gubernur Banten Andra Soni menerima donasi Rp112,4 juta dari Bank Banten sebagai dukungan bagi korban banjir di Pulau Sumatera. Penyerahan berlangsung di KP3B Kota Serang. Dana ini akan disalurkan melalui BPBD Provinsi Banten ke wilayah terdampak. “Kita masih terus berproses 1 112",unchanged,"Gubernur Banten Andra Soni menerima donasi Rp112, dari Bank Banten sebagai dukungan bagi korban banjir di Pulau Sumatera. Penyerahan berlangsung di KP3B Kota Serang. Dana ini akan disalurkan melalui BPBD Provinsi Banten ke wilayah terdampak. “Kita masih terus berproses","Gubernur Banten Andra Soni menerima donasi Rp112, dari Bank Banten sebagai dukungan bagi korban banjir di Pulau Sumatera. Penyerahan berlangsung di KP3B Kota Serang. Dana ini akan disalurkan melalui BPBD Provinsi Banten ke wilayah terdampak. “Kita masih terus berproses","gubernur banten andra soni menerima donasi rp112, dari bank banten sebagai dukungan bagi korban banjir di pulau sumatera. penyerahan berlangsung di kp3b kota serang. dana ini akan disalurkan melalui bpbd provinsi banten ke wilayah terdampak. kita masih terus berproses",gubernur banten andra soni menerima donasi rp bank banten dukungan korban banjir pulau sumatera penyerahan berlangsung kp kota serang dana disalurkan melalui bpbd provinsi banten wilayah terdampak terus berproses
"Dalam krisis banjir di Aceh Selatan, publik butuh lebih dari kata butuh sikap tegas. Presiden harus menunjukkan bahwa tak ada tempat bagi pejabat yang abai soal rakyat, meskipun mereka bagian dari partai besar. Tidak ada toleransi jika rakyat terus menderita. 20",dalam krisis banjir di aceh selatan publik butuh lebih dari kata butuh sikap tegas presiden harus menunjukkan bahwa tak ada tempat bagi pejabat yang abai soal rakyat meskipun mereka bagian dari partai besar tidak ada toleransi jika rakyat terus menderita,2025-12-08,banjir terus,krisis banjir aceh selatan publik butuh lebih kata butuh sikap tegas presiden tunjuk tak tempat jabat abai soal rakyat meski bagi partai besar toleransi rakyat terus derita,negatif,0,,False,False,False,False,False,False,False,"Dalam krisis banjir di Aceh Selatan, publik butuh lebih dari kata butuh sikap tegas. Presiden harus menunjukkan bahwa tak ada tempat bagi pejabat yang abai soal rakyat, meskipun mereka bagian dari partai besar. Tidak ada toleransi jika rakyat terus menderita. 20",unchanged,"Dalam krisis banjir di Aceh Selatan, publik butuh lebih dari kata butuh sikap tegas. Presiden harus menunjukkan bahwa tak ada tempat bagi pejabat yang abai soal rakyat, meskipun mereka bagian dari partai besar. Tidak ada toleransi jika rakyat terus menderita.","Dalam krisis banjir di Aceh Selatan, publik butuh lebih dari kata butuh sikap tegas. Presiden harus menunjukkan bahwa tidak ada tempat bagi pejabat yang abai soal rakyat, meskipun mereka bagian dari partai besar. Tidak ada toleransi jika rakyat terus menderita.","dalam krisis banjir di aceh selatan, publik butuh lebih dari kata butuh sikap tegas. presiden harus menunjukkan bahwa tidak ada tempat bagi pejabat yang abai soal rakyat, meskipun mereka bagian dari partai besar. tidak ada toleransi jika rakyat terus menderita.",krisis banjir aceh selatan publik butuh lebih kata butuh sikap tegas presiden menunjukkan tidak tempat pejabat abai soal rakyat meskipun bagian partai besar tidak toleransi rakyat terus menderita
"Banjir membawa duka, tapi kepedulian membawa harapan. Mari terus kuat, tetap saling menjaga, dan saling membantu. #ayoawasibersama #panwaslihacehtimur 37",banjir membawa duka tapi kepedulian membawa harapan mari terus kuat tetap saling menjaga dan saling membantu ayoawasibersama panwaslihacehtimur,2025-12-08,banjir terus,banjir bawa duka peduli bawa harap terus kuat tetap saling jaga saling bantu ayoawasibersama panwaslihacehtimur,negatif,0,,False,False,True,False,False,False,False,"Banjir membawa duka, tapi kepedulian membawa harapan. Mari terus kuat, tetap saling menjaga, dan saling membantu. #ayoawasibersama #panwaslihacehtimur 37",unchanged,"Banjir membawa duka, tapi kepedulian membawa harapan. Mari terus kuat, tetap saling menjaga, dan saling membantu. ayoawasibersama panwaslihacehtimur","Banjir membawa duka, tapi kepedulian membawa harapan. Mari terus kuat, tetap saling menjaga, dan saling membantu. ayoawasibersama panwaslihacehtimur","banjir membawa duka, tapi kepedulian membawa harapan. mari terus kuat, tetap saling menjaga, dan saling membantu. ayoawasibersama panwaslihacehtimur",banjir membawa duka kepedulian membawa harapan terus kuat tetap saling menjaga saling membantu ayoawasibersama panwaslihacehtimur
