id,text,text_with_emoticon,sentimen,label,created_at,keyword
1682,"Banjir tadi siang, skrg udh masuk ke rumah air nya  1 16","Banjir tadi siang, skrg udh masuk ke rumah air nya 1 16",negatif,0,2026-01-09,banjir masuk rumah
5655,BRIMOB BAGI-BAGI MASKER KEPADA KORBAN BANJIR DI ACEH TAMIANG 39,BRIMOB BAGI-BAGI MASKER KEPADA KORBAN BANJIR DI ACEH TAMIANG 39,negatif,0,2025-12-09,banjir Aceh
1377,"Bencana banjir bandang dan tanah longsor yang terjadi akhir November 2025 lalu, menyebabkan banyak alat-alat kesehatan atau Alkes RSUD Langsa terendam air dan lumpur  #AlatKesehatanRusak #RSUDLangsa #DampakBanjir Paska Banjir 2025 lalu, Alat Kesehatan di RSUD Langsa Banyak Rusak Terendam Air dan Lumpur -... Dari aceh.tribunnews.com 55","Bencana banjir bandang dan tanah longsor yang terjadi akhir November 2025 lalu, menyebabkan banyak alat-alat kesehatan atau Alkes RSUD Langsa terendam air dan lumpur #AlatKesehatanRusak #RSUDLangsa #DampakBanjir Paska Banjir 2025 lalu, Alat Kesehatan di RSUD Langsa Banyak Rusak Terendam Air dan Lumpur -... Dari aceh.tribunnews.com 55",negatif,0,2026-01-13,evakuasi banjir
4860,Membalas  @pikiran_rakyat Emang bener2 ya ni orang kebelet viral. Dimana ada pusat perhatian orang disitu ada dia.  Lu liat noh daerah lu lagi banjir juga. Astagfirullah mo kerja apa mo cari viral si? Cuih 24,Membalas @pikiran_rakyat Emang bener2 ya ni orang kebelet viral. Dimana ada pusat perhatian orang disitu ada dia. Lu liat noh daerah lu lagi banjir juga. Astagfirullah mo kerja apa mo cari viral si? Cuih 24,negatif,0,2025-12-07,banjir lagi ya
2351,"Penanganan banjir tetap prioritas, Pemerintah tegaskan aktivitas logistik tak hambat bantuan warga Garoga, Aceh Sumatra Bangkit #Aceh #Sumatra 21","Penanganan banjir tetap prioritas, Pemerintah tegaskan aktivitas logistik tak hambat bantuan warga Garoga, Aceh Sumatra Bangkit #Aceh #Sumatra 21",positif,2,2025-12-30,banjir Aceh
377,"Menyeberang jalan di Aceh kini mempertaruhkan nyawa . Pasca banjir dan longsor Aceh–Sumatra, ratusan jalan dan jembatan banyak yang rusak dan terputus. Warga diminta ekstra waspada    @Prabowo  menugaskan TNI, dipimpin KSAD Jenderal Maruli Simanjuntak, untuk percepatan Tampilkan lebih banyak 17 174 273 6 rb","Menyeberang jalan di Aceh kini mempertaruhkan nyawa . Pasca banjir dan longsor Aceh–Sumatra, ratusan jalan dan jembatan banyak yang rusak dan terputus. Warga diminta ekstra waspada @Prabowo menugaskan TNI, dipimpin KSAD Jenderal Maruli Simanjuntak, untuk percepatan Tampilkan lebih banyak 17 174 273 6 rb",negatif,0,2026-01-10,banjir Aceh
1319,Membalas  @penjagaharapan Menjaga pasokan pangan ditengah bencana Sumatra itu hal yg bagus 4,Membalas @penjagaharapan Menjaga pasokan pangan ditengah bencana Sumatra itu hal yg bagus 4,netral,1,2026-01-12,Sumatra
7559,MASYA ALLAH.... Saluuttt! Lihat Ketabahan dan Kesabaran Jiwa Warga Aceh Korban Banjir Bandang Yang Masih Tetap Bisa Melucu dan Tertawa Karena Baju Daster yang Mereka Dapat   Sehat-sehat terus dan In syaa Allah semuanya cepat pulih dan normal kembali yaa saudara-saudara di Tampilkan lebih banyak 1 6 36 1 rb,MASYA ALLAH.... Saluuttt! Lihat Ketabahan dan Kesabaran Jiwa Warga Aceh Korban Banjir Bandang Yang Masih Tetap Bisa Melucu dan Tertawa Karena Baju Daster yang Mereka Dapat Sehat-sehat terus dan In syaa Allah semuanya cepat pulih dan normal kembali yaa saudara-saudara di Tampilkan lebih banyak 1 6 36 1 rb,negatif,0,2025-12-09,banjir terus
2424,"Aksi cepat tanggap! Dalam kondisi darurat seperti banjir di Aceh, kehadiran bantuan logistik dan kunjungan langsung ke lokasi sangat berarti bagi masyarakat terdampak. Melalui tugas dan fungsinya sebagai anggota DPR RI, T.A. Khalid menunjukkan komitmen dalam menjalankan peran. 2 1 57","Aksi cepat tanggap! Dalam kondisi darurat seperti banjir di Aceh, kehadiran bantuan logistik dan kunjungan langsung ke lokasi sangat berarti bagi masyarakat terdampak. Melalui tugas dan fungsinya sebagai anggota DPR RI, T.A. Khalid menunjukkan komitmen dalam menjalankan peran. 2 1 57",positif,2,2025-12-02,banjir Aceh
5628,Detik-Detik Banjir Bandang Aceh Tengah: Arus Deras Seret Tumpukan Kayu Raksasa!  #BanjirBandang #AcehTengah #Takengon #BenerMeriah 1 37,Detik-Detik Banjir Bandang Aceh Tengah: Arus Deras Seret Tumpukan Kayu Raksasa! #BanjirBandang #AcehTengah #Takengon #BenerMeriah 1 37,netral,1,2025-12-09,banjir Aceh
7719,"Menteri Sosial Saifullah Yusuf alias Gus Ipul mengatakan Kementerian Sosial menyalurkan bantuan tambahan sebesar Rp 450 ribu per orang bagi korban bencana banjir bandang dan longsor di Aceh, Sumatera Utara, dan Sumatera Barat. Bantuan tersebut merupakan bantuan pangan pasca","Menteri Sosial Saifullah Yusuf alias Gus Ipul mengatakan Kementerian Sosial menyalurkan bantuan tambahan sebesar Rp 450 ribu per orang bagi korban bencana banjir bandang dan longsor di Aceh, Sumatera Utara, dan Sumatera Barat. Bantuan tersebut merupakan bantuan pangan pasca",negatif,0,2026-01-11,banjir Sumatera Barat
8591,Penyebab banjir dan longsor di Sumatra adalah karena pembalakan liar oleh oligarki dan diijinkan oleh pejabatnya sehingga merusak alam. Mereka memang pki anjing!,Penyebab banjir dan longsor di Sumatra adalah karena pembalakan liar oleh oligarki dan diijinkan oleh pejabatnya sehingga merusak alam. Mereka memang pki anjing!,negatif,0,2025-11-28,Penyebab Banjir Sumatra
3618,Kepolisian Negara Republik Indonesia (Polri) kembali menambah jumlah alat berat di wilayah Sumatra Barat (Sumbar) pada Minggu untuk mempercepat penanganan di lokasi bencana provinsi setempat. Polri tambah lima alat berat percepat penanganan bencana di Sumbar - ANTARA News Bengkulu Dari bengkulu.antaranews.com 33,Kepolisian Negara Republik Indonesia (Polri) kembali menambah jumlah alat berat di wilayah Sumatra Barat (Sumbar) pada Minggu untuk mempercepat penanganan di lokasi bencana provinsi setempat. Polri tambah lima alat berat percepat penanganan bencana di Sumbar - ANTARA News Bengkulu Dari bengkulu.antaranews.com 33,netral,1,2025-12-29,Sumbar
7047,"Data terbaru bencana banjir dan longsor di Aceh, Sumut, dan Sumbar menunjukkan kondisi yang sangat kritis. Tragedi ini bukan hanya tentang angka, tetapi tentang ribuan nyawa yang terdampak.  Pencarian, evakuasi, dan pendataan terus berlangsung di lapangan. Pemerintah (BNPB, Tampilkan lebih banyak 1 88","Data terbaru bencana banjir dan longsor di Aceh, Sumut, dan Sumbar menunjukkan kondisi yang sangat kritis. Tragedi ini bukan hanya tentang angka, tetapi tentang ribuan nyawa yang terdampak. Pencarian, evakuasi, dan pendataan terus berlangsung di lapangan. Pemerintah (BNPB, Tampilkan lebih banyak 1 88",negatif,0,2025-12-03,evakuasi banjir
960,"Aceh sekarang udah damai, bro! Rakyatnya bisa nikmatin hidup bareng Indonesia. Kerjasama yang solid bikin semua lebih baik! 4","Aceh sekarang udah damai, bro! Rakyatnya bisa nikmatin hidup bareng Indonesia. Kerjasama yang solid bikin semua lebih baik! 4",positif,2,2026-01-08,Aceh
5550,"Lah, pemerintah selama ini kemana aja? Kocak!! Upaya preventif itu lebih penting daripada rehabilitasi! Mundur aja kalian kalau nggak bisa dalam bekerja (fungsi pemerintah itu adalah membuat kebijakan & melakukan pengawasan)! #PrayForSumatera finance.detik.com Menteri LH Stop Operasional 3 Perusahaan Diduga Penyebab Banjir Sumut, Ada BUMN Menteri Lingkungan Hidup menghentikan operasional tiga perusahaan di DAS Batang Toru untuk audit lingkungan. 42","Lah, pemerintah selama ini kemana aja? Kocak!! Upaya preventif itu lebih penting daripada rehabilitasi! Mundur aja kalian kalau nggak bisa dalam bekerja (fungsi pemerintah itu adalah membuat kebijakan & melakukan pengawasan)! #PrayForSumatera finance.detik.com Menteri LH Stop Operasional 3 Perusahaan Diduga Penyebab Banjir Sumut, Ada BUMN Menteri Lingkungan Hidup menghentikan operasional tiga perusahaan di DAS Batang Toru untuk audit lingkungan. 42",negatif,0,2025-12-06,#PrayForSumatera
1367,"Membalas  @BobbieTrussell Upaya berkelanjutan dalam pemulihan sosial dan ekonomi menunjukkan keseriusan pemerintah. Aceh Sumatra Pulih bukan sekadar slogan, melainkan tujuan bersama 12","Membalas @BobbieTrussell Upaya berkelanjutan dalam pemulihan sosial dan ekonomi menunjukkan keseriusan pemerintah. Aceh Sumatra Pulih bukan sekadar slogan, melainkan tujuan bersama 12",positif,2,2026-01-12,Sumatra
8149,Pemerintah menyiapkan regulasi terkait pemanfaatan kayu gelondongan yang terbawa banjir bandang dan longsor di Pulau Sumatra guna mendukung percepatan rehabilitasi dan rekonstruksi pascabencana.   Aturan tersebut tertuang dalam surat edaran Kementerian Kehutanan (Kemenhut) yang,Pemerintah menyiapkan regulasi terkait pemanfaatan kayu gelondongan yang terbawa banjir bandang dan longsor di Pulau Sumatra guna mendukung percepatan rehabilitasi dan rekonstruksi pascabencana. Aturan tersebut tertuang dalam surat edaran Kementerian Kehutanan (Kemenhut) yang,netral,1,2025-12-19,Banjir Bandang Sumatra
2083,Fii amanillah  #PrayForSumatera 49,Fii amanillah #PrayForSumatera 49,positif,2,2025-11-29,#PrayForSumatera
2026,Akun komentar  Update lokasi jembatan gunung nago dan lambung bukit   #PrayForSumatera #PrayForSumatra #PrayForAceh 1 4 94,Akun komentar Update lokasi jembatan gunung nago dan lambung bukit #PrayForSumatera #PrayForSumatra #PrayForAceh 1 4 94,netral,1,2025-11-29,#PrayForSumatera
4315,"Samalanga kabupaten Bireuen Provinsi Aceh, sedang diguyur hujan dan lokasi ini pernah ngungsi akibat banjir kemarin 130","Samalanga kabupaten Bireuen Provinsi Aceh, sedang diguyur hujan dan lokasi ini pernah ngungsi akibat banjir kemarin 130",netral,1,2025-12-06,ngungsi banjir
5310,Membalas  @__AnakKolong   @KemensetnegRI   dan 2 lainnya Teknologi canggih manusianya gagap se gagap gagapnya. Balapan gugup se gugup gugupnya.  #PrayForSumatera 1 152,Membalas @__AnakKolong @KemensetnegRI dan 2 lainnya Teknologi canggih manusianya gagap se gagap gagapnya. Balapan gugup se gugup gugupnya. #PrayForSumatera 1 152,negatif,0,2025-12-08,#PrayForSumatera
6451,"Gubernur Sultra Andi Sumangerukka menyalurkan bantuan sebesar Rp1,5 miliar untuk korban bencana di tiga daerah Sumatra, yakni Provinsi Aceh, Sumut, dan Sumbar. Gubernur Sultra salurkan Rp1,5 miliar untuk korban bencana di Sumatra Dari antaranews.com 1 558","Gubernur Sultra Andi Sumangerukka menyalurkan bantuan sebesar Rp1,5 miliar untuk korban bencana di tiga daerah Sumatra, yakni Provinsi Aceh, Sumut, dan Sumbar. Gubernur Sultra salurkan Rp1,5 miliar untuk korban bencana di Sumatra Dari antaranews.com 1 558",negatif,0,2025-12-08,Sumbar
6999,"Banjir di Sumatera, PGN kirim tim via jalur laut untuk evakuasi & distribusi bantuan.  35 orang sudah selamat. Perusahaan peduli bencana Aceh, Sumut dan Sumbar serta lainnya. #BanjirSumatera #PGN #Evakuasi #update #news #seketika seketika.com PGN Selamatkan Korban Banjir Sumatera: 35 Warga Dievakuasi Via Jalur Laut - seketika.com PGN kerahkan tim dan kapal bantu evakuasi korban banjir di Sumatera, distribusi logistik & pasang jaringan satelit untuk komunikasi darurat. 106","Banjir di Sumatera, PGN kirim tim via jalur laut untuk evakuasi & distribusi bantuan. 35 orang sudah selamat. Perusahaan peduli bencana Aceh, Sumut dan Sumbar serta lainnya. #BanjirSumatera #PGN #Evakuasi #update #news #seketika seketika.com PGN Selamatkan Korban Banjir Sumatera: 35 Warga Dievakuasi Via Jalur Laut - seketika.com PGN kerahkan tim dan kapal bantu evakuasi korban banjir di Sumatera, distribusi logistik & pasang jaringan satelit untuk komunikasi darurat. 106",negatif,0,2025-12-04,evakuasi banjir
965,"Penanganan bencana di Aceh dan Sumatera makin oke, bro! Lihat kemajuan yang signifikan, pemerintah beneran kerja keras demi kita semua. Semangat terus, ya! 27","Penanganan bencana di Aceh dan Sumatera makin oke, bro! Lihat kemajuan yang signifikan, pemerintah beneran kerja keras demi kita semua. Semangat terus, ya! 27",positif,2,2026-01-08,Aceh
1849,"Membalas  @kafirliberal ..membuka akses bantuan internasional.""  Aksi ini muncul setelah banjir bandang dan longsor besar akibat Siklon Senyar akhir November 2025 menewaskan lebih dari 1.000 orang & mengungsikan jutaan warga di Aceh dan wilayah Sumatra. Krisis pangan, air bersih,listrik,serta ancaman.. 17","Membalas @kafirliberal ..membuka akses bantuan internasional."" Aksi ini muncul setelah banjir bandang dan longsor besar akibat Siklon Senyar akhir November 2025 menewaskan lebih dari 1.000 orang & mengungsikan jutaan warga di Aceh dan wilayah Sumatra. Krisis pangan, air bersih,listrik,serta ancaman.. 17",negatif,0,2025-12-18,Banjir Sumatra 2025
8105,"Banjir besar yang melanda Kecamatan Batang Toru, Kabupaten Tapanuli Selatan, Sumatera Utara, pada akhir November lalu menyisakan kisah keberanian seorang polisi.   Aipda Jhon Kennedy Habiahan, Bhabinkamtibmas Polsek Batang Toru, turun langsung membantu warga saat Sungai Batang","Banjir besar yang melanda Kecamatan Batang Toru, Kabupaten Tapanuli Selatan, Sumatera Utara, pada akhir November lalu menyisakan kisah keberanian seorang polisi. Aipda Jhon Kennedy Habiahan, Bhabinkamtibmas Polsek Batang Toru, turun langsung membantu warga saat Sungai Batang",positif,2,2025-12-16,banjir Sumatera Selatan
580,"BREAKING NEWS  Tetap Fokus  Jgn Tinggalkan Saudara Kita Di Aceh,Sumatera Utara,Sumatera Barat Yg Masih Butuh Bantuan&Pertolongan.  Yaa Allah Lindungilah Saudara2 Kami Yg Dilanda Musibah Banjir&Longsor,Berilah Kesehatan,Keselamatan&Kekuatan Cc  @salimafillah  #PrayForSumatera 1 1 3 108","BREAKING NEWS Tetap Fokus Jgn Tinggalkan Saudara Kita Di Aceh,Sumatera Utara,Sumatera Barat Yg Masih Butuh Bantuan&Pertolongan. Yaa Allah Lindungilah Saudara2 Kami Yg Dilanda Musibah Banjir&Longsor,Berilah Kesehatan,Keselamatan&Kekuatan Cc @salimafillah #PrayForSumatera 1 1 3 108",positif,2,2026-01-01,banjir Sumatera Utara
6990,"Membalas  @detiksumut_ ""Proses evakuasi, pencarian korban, dan penanganan pengungsi masih terus berlangsung. Nanti kalau ada perkembangan, kita kabari bang,"" kata Suyatno. Petugas gabungan dari Basarnas, TNI-Polri, BPBD, dan relawan terus melakukan pencarian.​  #bencanaalam #longsor #sibolga #banjir 1 83","Membalas @detiksumut_ ""Proses evakuasi, pencarian korban, dan penanganan pengungsi masih terus berlangsung. Nanti kalau ada perkembangan, kita kabari bang,"" kata Suyatno. Petugas gabungan dari Basarnas, TNI-Polri, BPBD, dan relawan terus melakukan pencarian.​ #bencanaalam #longsor #sibolga #banjir 1 83",positif,2,2025-12-04,evakuasi banjir
7818,"Berikut detail spesifik upaya pemerintah pusat untuk penanganan banjir di Aceh Utara (Nov-Des 2025):  - Alokasi dana siap pakai (DSP) BNPB Rp4 miliar, bagian dari Rp268 miliar untuk Sumatra. - Pembersihan jalan nasional (72 dari 81 ruas pulih) & akses desa di Langkahan dengan 8","Berikut detail spesifik upaya pemerintah pusat untuk penanganan banjir di Aceh Utara (Nov-Des 2025): - Alokasi dana siap pakai (DSP) BNPB Rp4 miliar, bagian dari Rp268 miliar untuk Sumatra. - Pembersihan jalan nasional (72 dari 81 ruas pulih) & akses desa di Langkahan dengan 8",positif,2,2025-12-30,Banjir Sumatra 2025
6736,"Bantuan Bencana Alam Sumatera Oleh Sat Brimob Polda Sumsel Mengirimkan Tim Mobil Dapur Lapangan   Bila ada permasalahan dan butuh bantuan Polisi silahkan hubungi :  Call Center : 110 (Bebas Pulsa)  ""KAMI SIAP MELAYANI 24 JAM""  #musisatu #kapoldasumsel #humaspoldasumsel Tampilkan lebih banyak 2 1 39","Bantuan Bencana Alam Sumatera Oleh Sat Brimob Polda Sumsel Mengirimkan Tim Mobil Dapur Lapangan Bila ada permasalahan dan butuh bantuan Polisi silahkan hubungi : Call Center : 110 (Bebas Pulsa) ""KAMI SIAP MELAYANI 24 JAM"" #musisatu #kapoldasumsel #humaspoldasumsel Tampilkan lebih banyak 2 1 39",negatif,0,2025-12-05,Sumsel
7639,"Jumlah korban meninggal dunia akibat bencana banjir dan longsor di Provinsi Sumatera Utara terus bertambah. Hingga Minggu, 7 Desember 2025, tercatat 329 orang meninggal dunia berdasarkan data dari Badan Nasional Penanggulangan Bencana (BNPB). indomedia.co 329 Orang Meninggal Akibat Banjir dan Longsor di Sumut, 82 Warga Masih Hilang Jumlah korban meninggal dunia akibat bencana banjir dan longsor di Provinsi Sumatera Utara terus bertambah. Hingga Minggu, 7 Desember 2025, tercatat 329 orang meninggal dunia berdasarkan data dari... 41","Jumlah korban meninggal dunia akibat bencana banjir dan longsor di Provinsi Sumatera Utara terus bertambah. Hingga Minggu, 7 Desember 2025, tercatat 329 orang meninggal dunia berdasarkan data dari Badan Nasional Penanggulangan Bencana (BNPB). indomedia.co 329 Orang Meninggal Akibat Banjir dan Longsor di Sumut, 82 Warga Masih Hilang Jumlah korban meninggal dunia akibat bencana banjir dan longsor di Provinsi Sumatera Utara terus bertambah. Hingga Minggu, 7 Desember 2025, tercatat 329 orang meninggal dunia berdasarkan data dari... 41",negatif,0,2025-12-07,banjir terus
6831,"Air belum pada surut, rumah belum pada bersih, udah dihantam lagii. Air pada naik lagi di Medan  3 3 240","Air belum pada surut, rumah belum pada bersih, udah dihantam lagii. Air pada naik lagi di Medan 3 3 240",netral,1,2025-12-03,air naik
3577,Ada aksi yang nyata di lapangan dan dapur lapangan dibuka lagi demi kebutuhan makan masyarakat. Respect untuk Sat Brimob Polda Lampung BKO Polda Sumbar. #polri #PolriPeduli #PeduliBencana 16,Ada aksi yang nyata di lapangan dan dapur lapangan dibuka lagi demi kebutuhan makan masyarakat. Respect untuk Sat Brimob Polda Lampung BKO Polda Sumbar. #polri #PolriPeduli #PeduliBencana 16,positif,2,2025-12-29,Sumbar
5896,"Polisi menyalurkan air bersih dan membagikan masker kepada masyarakat terdampak banjir di Kabupaten Nagan Raya, Provinsi Aceh. Aksi tersebut hadir sebagai respons cepat atas kondisi warga yang kesulitan mengakses air layak konsumsi sejak banjir melanda wilayah tersebut. Tampilkan lebih banyak 56 12 75 4 rb","Polisi menyalurkan air bersih dan membagikan masker kepada masyarakat terdampak banjir di Kabupaten Nagan Raya, Provinsi Aceh. Aksi tersebut hadir sebagai respons cepat atas kondisi warga yang kesulitan mengakses air layak konsumsi sejak banjir melanda wilayah tersebut. Tampilkan lebih banyak 56 12 75 4 rb",positif,2,2025-12-09,banjir Aceh
4167,"Membalas  @tvOneNews • Lewat PT Tusam Hutan Lestari, PRABOWO memiliki Hutan Tanaman Industri (HTI) yg berada di HULU SUNGAI yg terdampak Banjir Bandang di Aceh Sumut Sumbar.  • HTI BERKONTRIBUSI pd KERUSAKAN EKOLOGI! 5 185","Membalas @tvOneNews • Lewat PT Tusam Hutan Lestari, PRABOWO memiliki Hutan Tanaman Industri (HTI) yg berada di HULU SUNGAI yg terdampak Banjir Bandang di Aceh Sumut Sumbar. • HTI BERKONTRIBUSI pd KERUSAKAN EKOLOGI! 5 185",negatif,0,2025-12-26,banjir sumbar
5067,"Membalas  @wiyokooo Walau gempa besar ini udah diperingatkan oleh BMKG sebelumnya, bencana ini emang gak bisa dihindari jadi mereka berani muncul. Beda sama banjir Sumatra karena penyebab utamanya kerusakan alam yang disebabkan oleh para pejabat dan kroninya yang sekarang masih aktif- 1 1 52 12 rb","Membalas @wiyokooo Walau gempa besar ini udah diperingatkan oleh BMKG sebelumnya, bencana ini emang gak bisa dihindari jadi mereka berani muncul. Beda sama banjir Sumatra karena penyebab utamanya kerusakan alam yang disebabkan oleh para pejabat dan kroninya yang sekarang masih aktif- 1 1 52 12 rb",negatif,0,2025-12-03,Penyebab Banjir Sumatra
2730,"Bencana banjir dan longsor di Sumatera, meliputi Sumatera Utara, Sumatera Selatan dan Aceh menyebabkan 1.003 orang meninggal hingga Sabtu (13/12). Banjir Sumatera Tewaskan 1.003 Orang, 218 Jiwa Belum Ditemukan, Presiden Prabowo Minta Maaf -... Dari kaltim.tribunnews.com 87","Bencana banjir dan longsor di Sumatera, meliputi Sumatera Utara, Sumatera Selatan dan Aceh menyebabkan 1.003 orang meninggal hingga Sabtu (13/12). Banjir Sumatera Tewaskan 1.003 Orang, 218 Jiwa Belum Ditemukan, Presiden Prabowo Minta Maaf -... Dari kaltim.tribunnews.com 87",negatif,0,2025-12-13,banjir Sumatera Selatan
8134,"Ditengah tengah masyarakat desa Tapanuli Sumatra Utara kesulitan akan MCK, disitulah Polri hadir untuk mengatasi masalah dengan membuatkan MCK #kamipolisibaik  #polseksumowono  #polressemarang  #poldajateng","Ditengah tengah masyarakat desa Tapanuli Sumatra Utara kesulitan akan MCK, disitulah Polri hadir untuk mengatasi masalah dengan membuatkan MCK #kamipolisibaik #polseksumowono #polressemarang #poldajateng",negatif,0,2025-12-19,Tapanuli
7324,Alhamdulillah adik cafe yg aku kenal pun baru balas message bagitahu dia Selamat kat rumah . Nampak macam tak teruk sangat kondisi air masuk rumah dia  1 253,Alhamdulillah adik cafe yg aku kenal pun baru balas message bagitahu dia Selamat kat rumah . Nampak macam tak teruk sangat kondisi air masuk rumah dia 1 253,negatif,0,2025-11-26,air masuk rumah
8268,"SUMATERA BUTUH STATUS   #BENCANANASIONAL  #NATIONALDISASTER  Btw Guys kalau ada yg mau bantu donasi bisa dm gue ya, dijamin amanah. Karna gue juga terjun langsung sama mahasiswa lain nantinya setelah dana terkumpul ke tempat yg terkena banjir... Btw lokasi gue di Sumatera Barat.","SUMATERA BUTUH STATUS #BENCANANASIONAL #NATIONALDISASTER Btw Guys kalau ada yg mau bantu donasi bisa dm gue ya, dijamin amanah. Karna gue juga terjun langsung sama mahasiswa lain nantinya setelah dana terkumpul ke tempat yg terkena banjir... Btw lokasi gue di Sumatera Barat.",positif,2,2025-12-06,banjir Sumatera Barat
2717,"Membalas  @Heraloebss Banjir besar yang melanda Kecamatan Batang Toru, Kabupaten Tapanuli Selatan, Sumatera Utara, pada akhir November lalu menyisakan kisah keberanian seorang polisi.   Aipda Jhon Kennedy Habiahan, Bhabinkamtibmas Polsek Batang Toru, turun langsung membantu warga saat Sungai Batang Tampilkan lebih banyak 9 15 1 rb","Membalas @Heraloebss Banjir besar yang melanda Kecamatan Batang Toru, Kabupaten Tapanuli Selatan, Sumatera Utara, pada akhir November lalu menyisakan kisah keberanian seorang polisi. Aipda Jhon Kennedy Habiahan, Bhabinkamtibmas Polsek Batang Toru, turun langsung membantu warga saat Sungai Batang Tampilkan lebih banyak 9 15 1 rb",positif,2,2025-12-16,banjir Sumatera Selatan
1855,Kepedulian sosial nasional terus ditingkatkan Budi Arie Setiadi melalui gerakan Projo Peduli Bencana yang fokus pada bantuan sandang pangan bagi korban banjir Sumatra demi menjaga janji Setia Digaris Rakyat Projo: Solidaritas Nasional Kunci Mengatasi Banjir Sumatera Dari rmol.id 34,Kepedulian sosial nasional terus ditingkatkan Budi Arie Setiadi melalui gerakan Projo Peduli Bencana yang fokus pada bantuan sandang pangan bagi korban banjir Sumatra demi menjaga janji Setia Digaris Rakyat Projo: Solidaritas Nasional Kunci Mengatasi Banjir Sumatera Dari rmol.id 34,negatif,0,2025-12-18,Banjir Sumatra 2025
5973,Semangat TPL langsung turun  tangan membantu kebutuhan para korban bencana banjir di Tapanuli Sumatera Utara salut  35,Semangat TPL langsung turun tangan membantu kebutuhan para korban bencana banjir di Tapanuli Sumatera Utara salut 35,negatif,0,2025-12-08,banjir Sumatera Utara
1257,Pemerintah hadir terdepan tangani bencana Aceh sumatra 15,Pemerintah hadir terdepan tangani bencana Aceh sumatra 15,positif,2,2026-01-13,Sumatra
3942,"UPDATE Banjir Bandang dan Longsor Sumatra: 995 Tewas, 226 Hilang Saat Evakuasi Berlanjut wartakita.id UPDATE Banjir Bandang dan Longsor Sumatra: 995 Tewas, 226 Hilang Saat Evakuasi Berlanjut Banjir dan lonsor di Sumatra tewaskan 995 jiwa, 226 hilang. Evakuasi lanjutan di tengah hujan deras. Kerugian Rp 10 triliun, 100.000 mengungsi. 25","UPDATE Banjir Bandang dan Longsor Sumatra: 995 Tewas, 226 Hilang Saat Evakuasi Berlanjut wartakita.id UPDATE Banjir Bandang dan Longsor Sumatra: 995 Tewas, 226 Hilang Saat Evakuasi Berlanjut Banjir dan lonsor di Sumatra tewaskan 995 jiwa, 226 hilang. Evakuasi lanjutan di tengah hujan deras. Kerugian Rp 10 triliun, 100.000 mengungsi. 25",negatif,0,2025-12-12,evakuasi banjir
7116,Akun parodi Membalas  @xquitavee Polri TNI Basarnas dan berbagai instansi digerakkan untuk evakuasi logistik serta penanganan dampak banjir. Semua bergerak serempak sebagai bentuk Respons Cepat Negara atas musibah yang menimpa masyarakat. #PrabowoPeduliSumatera 1 36,Akun parodi Membalas @xquitavee Polri TNI Basarnas dan berbagai instansi digerakkan untuk evakuasi logistik serta penanganan dampak banjir. Semua bergerak serempak sebagai bentuk Respons Cepat Negara atas musibah yang menimpa masyarakat. #PrabowoPeduliSumatera 1 36,positif,2,2025-12-02,evakuasi banjir
7836,"Melihat berita di  @SCTV  saat ini, banyak sekali daerah yang dilanda banjir.  Jadi pengen tahu reaksi  @prabowo  tahu kondisi Indonesia seperti itu.  -Senang karena sedikit bisa ngeles penyebab bencana di Aceh & Sumatra saat ini.  Atau....  -Sedih? ","Melihat berita di @SCTV saat ini, banyak sekali daerah yang dilanda banjir. Jadi pengen tahu reaksi @prabowo tahu kondisi Indonesia seperti itu. -Senang karena sedikit bisa ngeles penyebab bencana di Aceh & Sumatra saat ini. Atau.... -Sedih? 🤧",negatif,0,2025-12-26,Penyebab Banjir Sumatra
4618,"Innalillahi wainnailaihi rojiuun longsor dan banjir bandang menghantam rumah warga di Sibolga, Provinsi Sumatera Utara. Rumah-rumah terendam dan tertimbun lumpur pekat, banyak kendaraan terseret arus.  Mari kita panjatkan doa dan uluran tangan untuk saudara-saudari kita yang Tampilkan lebih banyak 16 26 979","Innalillahi wainnailaihi rojiuun longsor dan banjir bandang menghantam rumah warga di Sibolga, Provinsi Sumatera Utara. Rumah-rumah terendam dan tertimbun lumpur pekat, banyak kendaraan terseret arus. Mari kita panjatkan doa dan uluran tangan untuk saudara-saudari kita yang Tampilkan lebih banyak 16 26 979",negatif,0,2025-11-26,rumah terendam
5204,"Miniatur banjir bandang di Sumatera, semoga Allah mengganti setiap luka dan kehilangan menjadi kekuatan dan digantikan yang lebih baik  Semoga lekas membaik #prayforsumatera #miniature #diorama #AI 1 4 586","Miniatur banjir bandang di Sumatera, semoga Allah mengganti setiap luka dan kehilangan menjadi kekuatan dan digantikan yang lebih baik Semoga lekas membaik #prayforsumatera #miniature #diorama #AI 1 4 586",negatif,0,2025-12-09,#PrayForSumatera
